SMILES,sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_methoxy,fr_ether,fr_NH1,fr_NH0,fr_aniline,fr_unbrch_alkane,fr_bicyclic,fr_aryl_methyl,fr_Ndealkylation1,syba_score
CCC(C)Oc1ccc2nsnc2c1C,2,3.17702,62.533,222.0826841,35.01,9.150081361,5.105577316,3.657371794,2.534353037,1.389223237,9.966577942,5.83587406,4.185819482,3.076922888,1.977449539,0.454545455,-1.16,10.36092037,4.144508162,1.946637683,93.41316266,0,1,0,4,0,4,1,2,3,0,15,0,3,80,0.124461369,-0.490379305,0,1,0,2,0,0,1,1,0,45.09899301431115
CCC1COc2c(c(OC)c3nsnc3c2OC)O1,3,2.2583,70.721,282.0674279,62.7,10.92723247,5.993335886,4.145294433,3.099037326,2.102851516,11.74372906,6.723632629,4.673742121,3.627485014,2.645735104,0.5,-1.76,12.28285078,4.729623542,1.761305263,114.1129093,1,1,0,7,0,7,2,3,3,0,19,0,6,102,0.209965971,-0.490631718,2,4,0,2,0,0,2,0,0,3.224245971943244
CCc1ccc(C(C)CC)c2nsnc12,2,3.7672,65.499,220.1034195,25.78,9.448939851,5.515086217,3.938200233,3.054394938,1.839772146,10.26543643,6.24538296,4.466647921,3.582842626,2.439496647,0.5,-0.96,10.55423155,4.27011031,1.761229218,94.66455955,0,1,0,3,0,3,1,2,3,0,15,0,2,80,0.108033775,-0.1726377,0,0,0,2,0,0,1,1,0,34.22480460996764
CCc1cc2nsnc2c2c1OCC(CC)O2,3,2.8035,66.995,250.0775987,44.24,9.895192944,5.906601456,4.138560831,3.072134846,2.040000361,10.71168953,6.636898199,4.667008519,3.614704696,2.566053935,0.5,-1.36,10.77262992,4.143179753,1.650957886,103.8858189,1,1,0,5,0,5,2,3,2,0,17,0,4,90,0.190577991,-0.48545336,0,2,0,2,0,0,3,1,0,1.726802787589086
CCNc1cc2c(c3nsnc13)CCCC2,3,3.0019,68.2207,233.0986685,37.81,9.415559657,5.907479189,4.260678807,3.225800138,2.48951938,10.23205624,6.637775933,4.789126495,3.754247826,3.07512172,0.5,-1.16,10.02355798,4.014704968,1.482900924,99.20859058,1,0,0,4,1,4,1,3,2,0,16,1,3,84,0.127672677,-0.383473111,0,0,1,2,1,0,3,2,0,29.258317205497576
CC1Cc2c3c(c4nsnc4c2C1)OCCO3,4,2.1972,64.977,248.0619486,44.24,9.524949456,5.898914158,4.787135942,3.515348444,2.838984837,10.34144604,6.629210901,5.31558363,4.043796132,3.409150348,0.5,-1.36,9.647773214,3.320655254,1.22819052,102.8799877,2,1,0,5,0,5,2,4,0,0,17,0,4,88,0.190254428,-0.485751217,0,2,0,2,0,0,6,0,0,-2.8001553555523087
CNc1c2c(cc3nsnc13)OCCO2,3,1.5042,57.9517,223.0415475,56.27,8.110735894,4.625310796,3.15770696,2.306672672,1.661900699,8.927232475,5.355607539,3.686154648,2.849242522,2.19633002,0.333333333,-1.56,8.724598244,3.233156478,1.212519803,90.34085469,1,0,0,6,1,6,2,3,1,0,15,1,5,78,0.186402682,-0.485974057,0,2,1,2,1,0,2,0,0,21.242705958213392
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)CCO2,3,-0.4929,62.5347,249.0571976,72.04,9.317842675,5.500849224,3.871962611,2.783704371,1.919710796,10.13433926,6.231145967,4.400410299,3.326274221,2.454140117,0.363636364,-1.69,10.46309871,3.957413714,1.644762675,102.0968877,1,0,0,5,1,6,2,3,2,0,17,1,5,88,0.274315399,-0.826651801,0,1,1,2,0,0,2,0,0,-3.4895179070995916
Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,3,1.77502,81.322,277.1361166,35.5,11.84298688,6.443477682,5.407342919,3.667820779,2.648948708,12.65948346,7.173774426,5.935790606,4.210390629,3.229021576,0.538461538,-1.4,12.62457309,4.610774288,2.044688425,117.3031715,1,0,0,6,0,6,2,3,3,0,19,0,5,102,0.109421754,-0.355164556,0,0,0,5,2,0,2,1,1,0.999531318359572
COc1cc2nsnc2c2c1C(C)C(C)O2,3,2.5843,62.472,236.0619486,44.24,9.35122287,5.218620084,4.065227437,3.190001163,2.131104561,10.16771945,5.948916827,4.593675125,3.732571013,2.657158136,0.454545455,-1.36,9.837011372,3.314915608,1.147040623,97.52087674,1,2,0,5,0,5,2,3,1,0,16,0,4,84,0.155551177,-0.496233973,1,2,0,2,0,0,3,0,0,0.8351196019421709
CN(C)CCN1CCN(C)c2cc3nsnc3cc21,3,1.5091,81.452,277.1361166,35.5,11.62744393,6.520827952,5.305739952,3.62447889,2.432986909,12.44394051,7.251124695,5.83418764,4.181170903,2.942210469,0.538461538,-1.4,12.62457309,4.938842975,2.374866439,117.3031715,1,0,0,6,0,6,2,3,3,0,19,0,5,102,0.106508777,-0.371084267,0,0,0,5,2,0,2,0,2,31.40150915734288
CCc1c2c(cc3nsnc13)CCCO2,3,2.5787,60.609,220.067034,35.01,8.616701166,5.296725079,3.780893057,2.86684599,2.161915935,9.433197747,6.027021822,4.309340745,3.40941584,2.715251432,0.454545455,-1.16,9.094017447,3.4504539,1.31753718,92.40733151,1,0,0,4,0,4,2,3,1,0,15,0,3,78,0.127511015,-0.49292247,0,1,0,2,0,0,2,2,0,6.887600068285819
CN1CCc2c3c(c4nsnc4c21)CCC3,4,2.1723,66.414,231.0830184,29.02,9.285422983,5.860070298,4.770813044,3.945565676,3.237630039,10.10191956,6.590367042,5.299260732,4.474013364,3.811352579,0.5,-1.16,8.931335036,2.943931332,0.936542171,98.41273091,2,0,0,4,0,4,2,4,0,0,16,0,3,82,0.128156859,-0.372189923,0,0,0,3,1,0,6,1,1,3.224836336090328
CCCc1c2c(cc3nsnc13)N(C)CCN2CC,3,2.9199,82.567,276.1408676,32.26,11.80998685,7.000589678,5.106033591,3.916179129,2.914062632,12.62648343,7.730886422,5.634481279,4.458748979,3.467398129,0.571428571,-1.36,12.66258162,4.962274586,1.961557681,117.90828,1,0,0,5,0,5,2,3,3,0,19,0,4,102,0.109703668,-0.371075792,0,0,0,4,2,0,2,1,2,17.422991224231062
Cc1c2c(cc3nsnc13)N(C)CN2C,3,1.84322,63.825,220.0782674,32.26,8.981559723,4.863808555,4.038574079,2.957604173,2.290526511,9.798056304,5.594105298,4.567021766,3.500174023,2.870599378,0.4,-1.36,8.909124352,2.820795665,1.06590721,92.44851151,1,0,0,5,0,5,2,3,0,0,15,0,4,78,0.109421574,-0.355176943,0,0,0,4,2,0,2,1,0,-2.9145170326892305
CCCN1CCN(C)c2c1cc1nsnc1c2OC,3,2.3661,79.741,278.1201322,41.49,11.51112836,6.552301942,4.818107523,3.585499366,2.68247688,12.32762494,7.282598686,5.346555211,4.128069216,3.208530455,0.538461538,-1.56,12.47261698,4.845484639,1.903204471,116.6568831,1,0,0,6,0,6,2,3,3,0,19,0,5,102,0.172792311,-0.492107769,1,1,0,4,2,0,2,0,1,17.421814941112014
CCCN(C)c1c2c(c(C)c3nsnc13)OCCO2,3,2.61712,76.703,279.1041478,47.48,11.39481278,6.492115467,4.711771197,3.346804159,2.47940712,12.21130936,7.222412211,5.240218885,3.875251847,3.079867031,0.538461538,-1.56,12.47261698,4.845484639,1.903204471,116.0105946,1,0,0,6,0,6,2,3,3,0,19,0,5,102,0.186898763,-0.485691495,0,2,0,3,1,0,2,1,0,19.23985584259428
CCOc1c(CC)cc(OC)c2nsnc12,2,2.661,64.514,238.0775987,44.24,9.610735894,5.262650905,3.315078568,2.423462477,1.667054098,10.42723247,5.992947648,3.843526255,2.951910165,2.216998767,0.454545455,-1.36,11.13515636,4.65365309,1.710724539,98.52670789,0,0,0,5,0,5,1,2,4,0,16,0,4,86,0.151239617,-0.494351364,1,2,0,2,0,0,1,1,0,29.753922620990725
CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,3,2.7121,79.469,278.1201322,41.49,11.67426506,6.534456451,5.067418027,3.300640446,2.504623464,12.49076164,7.264753194,5.595865715,3.843210296,3.030677039,0.538461538,-1.56,12.47261698,4.521898334,1.903204471,116.6568831,1,0,0,6,0,6,2,3,3,0,19,0,5,102,0.173648062,-0.486338901,0,1,0,4,2,0,2,0,0,8.747042252279666
CCN1CCN(CCOC)c2c1cc1nsnc1c2OC,3,1.9926,85.943,308.1306969,50.72,12.62648343,7.118239538,4.969020686,3.908038657,2.841267782,13.44298001,7.848536281,5.497468374,4.450608508,3.367321356,0.571428571,-1.6,14.34200367,6.027943213,2.40100914,128.1353704,1,0,0,7,0,7,2,3,5,0,21,0,6,114,0.172804018,-0.492107645,2,2,0,4,2,0,2,0,1,23.513168066069674
CCNc1c2c(c(OC)c3nsnc13)N(C)CN2C,3,1.9752,79.8037,279.1153812,53.52,11.51956453,6.209490893,4.634547661,3.36197297,2.674783242,12.33606111,6.939787637,5.162995349,3.890420658,3.226042577,0.5,-1.76,12.28285078,4.411651749,1.609017661,115.8418031,1,0,0,7,1,7,2,3,3,0,19,1,6,102,0.1730146,-0.492105276,1,1,1,4,3,0,2,0,0,9.178717452245433
CCc1cc(/[NH+]=C(\C)[O-])c2nsnc2c1,2,-0.2555,58.0967,221.062283,62.81,8.572731091,4.731846823,3.310075887,2.139820332,1.437168069,9.389227672,5.462143566,3.838523575,2.682390182,1.978658472,0.3,-1.49,10.04234514,3.93982232,1.966270603,91.62423156,0,0,0,4,1,5,1,2,2,0,15,1,4,78,0.23191119,-0.826851506,0,0,1,2,0,0,1,1,0,18.814093163433526
CCC(C)N(C)CCc1c2c(cc3nsnc13)C1CCC2C1,4,4.3288,92.835,315.1769188,29.02,13.80193084,8.66795465,7.184755622,6.066575386,4.445783203,14.61842742,9.398251393,7.71320331,6.609145236,4.9991187,0.666666667,-1.0,14.58333333,5.570987654,2.191527234,136.6023836,2,3,2,4,0,4,1,4,5,1,22,0,3,118,0.10783233,-0.303374009,0,0,0,3,0,0,6,0,1,6.209305083167806
CC/C([O-])=[NH+]\c1cc(C(C)C)cc2nsnc12,2,0.6956,67.4247,249.0935831,62.81,10.15008136,5.675222496,4.256851586,2.64528384,1.578853176,10.96657794,6.405519239,4.785299274,3.18785369,2.120343578,0.416666667,-1.49,11.97988023,4.791515002,2.439481992,104.3541158,0,0,0,4,1,5,1,2,3,0,17,1,4,90,0.231930416,-0.826653347,0,0,1,2,0,0,1,0,0,24.63645778538005
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)CCC2,3,0.0609,65.3607,247.077933,62.81,9.616701166,5.861603335,4.276483535,3.209478396,2.345956767,10.43319775,6.591900078,4.804931223,3.752048246,2.880386088,0.416666667,-1.49,10.65060628,4.069651245,1.703563655,103.3482846,1,0,0,4,1,5,1,3,2,0,17,1,4,88,0.235140054,-0.826653234,0,0,1,2,0,0,2,1,0,8.34428984735144
CCCc1ccc2nsnc2c1OCC,2,3.0425,62.579,222.0826841,35.01,8.986944654,5.233611802,3.368779641,2.271032324,1.641250181,9.803441235,5.963908546,3.897227329,2.813602175,2.17545719,0.454545455,-1.16,10.36092037,4.572830385,1.946637683,93.41316266,0,0,0,4,0,4,1,2,4,0,15,0,3,80,0.150963937,-0.491196389,0,1,0,2,0,0,1,1,0,41.75495000083221
CCN(CC)c1cc(OC)c2nsnc2c1,2,2.5461,67.528,237.0935831,38.25,9.727051468,5.349710833,3.452276755,2.659380122,1.772489461,10.54354805,6.080007577,3.980724443,3.201949972,2.305604116,0.454545455,-1.36,11.13515636,4.65365309,1.824212858,99.17299633,0,0,0,5,0,5,1,2,4,0,16,0,4,86,0.149438934,-0.494285754,1,1,0,3,1,0,1,0,0,37.38558624204304
CCCc1cc(C)c2nsnc2c1C,2,3.26064,60.884,206.0877694,25.78,8.794239313,4.950372408,3.689026116,2.609000414,1.812402091,9.610735894,5.680669151,4.217473804,3.137448102,2.470385347,0.454545455,-0.96,9.589508527,3.654005522,1.415404201,88.29961743,0,0,0,3,0,3,1,2,2,0,14,0,2,74,0.107744888,-0.172648735,0,0,0,2,0,0,1,3,0,27.831910738393965
CCOc1ccc(CC(C)C)c2nsnc12,2,3.2885,67.126,236.0983341,35.01,9.857188142,5.58945385,4.215243648,2.389977816,1.771587063,10.67368472,6.319750593,4.743691336,2.918425504,2.355874737,0.5,-1.16,11.32910825,4.783666224,2.164102947,99.77810478,0,0,0,4,0,4,1,2,4,0,16,0,3,86,0.147803627,-0.491488211,0,1,0,2,0,0,1,0,0,44.43129985385353
CCOc1cc2nsnc2c2c1OCC(C)O2,3,2.2497,64.169,252.0568632,53.47,9.596334454,5.507842542,3.837392964,2.508069286,1.801480762,10.41283103,6.238139286,4.365840652,3.050639136,2.327534336,0.454545455,-1.56,10.58494782,4.030245639,1.682872514,102.634422,1,1,0,6,0,6,2,3,2,0,17,0,5,90,0.205743791,-0.489749567,0,3,0,2,0,0,3,0,0,-6.367984061983257
CCN(CCOC)c1c2c(cc3nsnc13)C1CCC2CC1,5,3.9188,91.128,317.1561834,38.25,13.33993564,8.360148203,6.481048149,5.435085438,4.353329341,14.15643222,9.090444947,7.009495837,5.977655289,4.882939945,0.647058824,-1.2,14.39593249,5.778596908,2.136633379,135.3509867,3,0,2,5,0,5,1,5,5,1,22,0,4,118,0.127892535,-0.38285284,1,1,0,3,1,0,3,0,1,20.29724652714683
COc1c(C)cc2nsnc2c1C(C)C,2,3.13172,62.793,222.0826841,35.01,9.36562431,4.945460345,3.927045285,2.506506414,1.874234089,10.18212089,5.675757088,4.455492973,3.049076264,2.415724491,0.454545455,-1.16,10.36092037,3.773663406,1.586334792,93.41316266,0,0,0,4,0,4,1,2,2,0,15,0,3,80,0.127073413,-0.496101625,1,1,0,2,0,0,1,1,0,27.197649990026253
C1CCc2c(c3c(c4nsnc24)CCC3)OC1,4,2.8951,67.873,246.0826841,35.01,9.66067124,6.365821419,4.885343641,3.893741544,3.114099158,10.47716782,7.096118162,5.413791329,4.422189231,3.711546592,0.538461538,-1.16,9.82791026,3.667478861,1.333107047,104.1313846,2,0,0,4,0,4,2,4,0,0,17,0,3,88,0.127795865,-0.492923733,0,1,0,2,0,0,6,2,0,-0.1542891960107
CC(C)CN(C)CCc1c2c(cc3nsnc13)C1CCC2C1,4,4.1863,92.787,315.1769188,29.02,13.80193084,8.596227014,7.60296849,5.429142644,4.642864608,14.61842742,9.326523758,8.131416178,5.971712494,5.196200105,0.666666667,-1.0,14.58333333,5.570987654,2.366782007,136.6023836,2,2,2,4,0,4,1,4,5,1,22,0,3,118,0.107832329,-0.305782506,0,0,0,3,0,0,6,0,1,7.333758882388945
CCc1cc2nsnc2c(OC)c1OC,2,2.2709,59.897,224.0619486,44.24,8.903629113,4.67511728,3.087696999,2.326960126,1.60743427,9.720125694,5.405414023,3.616144687,2.869529976,2.133487844,0.4,-1.36,10.16778524,4.020070308,1.524238082,92.16176578,0,0,0,5,0,5,1,2,3,0,15,0,4,80,0.189742246,-0.492485094,2,2,0,2,0,0,1,1,0,23.131630959961164
COc1cc(C)c2nsnc2c1OC(C)C,2,2.79552,64.468,238.0775987,44.24,9.773872601,5.096611616,3.852892689,2.221984775,1.544743147,10.59036918,5.826908359,4.381340377,2.750432463,2.14870711,0.454545455,-1.36,11.13515636,4.251632059,1.824212858,98.52670789,0,0,0,5,0,5,1,2,3,0,16,0,4,86,0.190136875,-0.492767099,1,2,0,2,0,0,1,1,0,35.539452824811036
CCN1CCCc2cc3nsnc3cc21,3,2.4638,63.623,219.0830184,29.02,8.73301674,5.383785007,3.917081138,3.050721406,2.267563423,9.549513321,6.11408175,4.445528825,3.607413419,2.776786983,0.454545455,-1.16,9.094017447,3.4504539,1.398998637,93.05361995,1,0,0,4,0,4,2,3,1,0,15,0,3,78,0.106370611,-0.371514937,0,0,0,3,1,0,2,1,0,32.323281326705704
CCOCCc1c2c(c(NC)c3nsnc13)C1CCC2C1,4,3.6767,86.4917,303.1405333,47.04,12.608265,7.910715839,6.046163904,5.095451354,4.323895939,13.42476158,8.641012583,6.574611592,5.623899041,4.902437197,0.625,-1.2,13.46204986,5.213921081,1.903305785,128.7760731,2,2,2,5,1,5,1,4,5,1,21,1,4,112,0.127960747,-0.386037065,0,1,1,2,1,1,6,0,0,19.767473078549866
CCCN1CCN(C)c2cc3nsnc3c(OC(C)C)c21,3,3.1447,88.953,306.1514323,41.49,13.08847863,7.534456451,5.780589298,3.739994506,2.81444346,13.90497521,8.264753194,6.309036986,4.282564356,3.340497034,0.6,-1.56,14.38031939,5.673993098,2.523576314,129.3867673,1,0,0,6,0,6,2,3,4,0,21,0,5,114,0.173603941,-0.486339686,0,1,0,4,2,0,2,0,1,23.029686124264693
Cc1c2c(c(OCCN(C)C)c3nsnc13)C1CCC2C1,4,3.30482,85.534,303.1405333,38.25,12.84837181,7.726159635,6.601548871,5.031633855,4.076718295,13.66486839,8.456456378,7.129996559,5.560081543,4.673621177,0.625,-1.2,13.46204986,4.91857577,1.977501826,128.9860446,2,2,2,5,0,5,1,4,4,1,21,0,4,112,0.151645825,-0.489548872,0,1,0,3,0,0,6,1,1,10.821132299438078
CCNc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,3.9439,89.8557,302.1565177,41.05,12.94012352,7.951399559,6.485699172,5.108706464,4.34180444,13.7566201,8.681696302,7.01414686,5.637154152,4.896620805,0.625,-1.36,13.31313863,4.833784702,1.793804105,129.4223616,3,0,2,5,1,5,1,5,3,1,21,1,4,112,0.130009916,-0.383237954,0,0,1,3,2,0,3,0,0,18.550026305908457
CCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,3,3.18422,82.415,276.1408676,32.26,12.1886665,6.81280429,5.518663182,4.005261847,3.080249315,13.00516308,7.543101033,6.047110869,4.533709535,3.70443412,0.571428571,-1.36,12.66258162,4.335600897,1.639526316,117.90828,1,0,0,5,0,5,2,3,2,0,19,0,4,102,0.109969484,-0.354939101,0,0,0,4,2,0,2,2,0,8.153524131080465
CCC(C)C1COc2c(cc3nsnc3c2OC)O1,3,2.8858,73.333,280.0881634,53.47,11.17368472,6.368997322,4.721871055,3.579845479,2.176333042,11.9901813,7.099294065,5.250318743,4.12241533,2.702386616,0.538461538,-1.56,12.47261698,4.845484639,1.996166239,115.3643062,1,2,0,6,0,6,2,3,3,0,19,0,5,102,0.205732094,-0.490635195,1,3,0,2,0,0,2,0,0,3.2448493441292476
Cc1c2c(c(OC(C)C)c3nsnc13)OCCO2,3,2.55812,68.906,266.0725133,53.47,10.51898418,5.892487471,4.43733922,2.741545215,2.009467915,11.33548077,6.622784214,4.965786908,3.269992902,2.606370797,0.5,-1.56,11.52589269,4.27576146,1.676841131,108.9993641,1,0,0,6,0,6,2,3,2,0,18,0,5,96,0.206018098,-0.485623295,0,3,0,2,0,0,2,1,0,19.03253413812525
COc1cc2nsnc2c2c1N(C)CCC2,3,2.0823,65.558,235.077933,38.25,9.35680798,5.342686222,4.063052359,3.10873971,2.368734285,10.17330456,6.072982965,4.591500047,3.65130956,2.922069782,0.454545455,-1.36,9.837011372,3.589443414,1.275681051,98.16716518,1,0,0,5,0,5,2,3,1,0,16,0,4,84,0.144286605,-0.494489026,1,1,0,3,1,0,3,1,0,10.609701540861234
COc1c(N(C)C)ccc2nsnc12,2,1.7659,58.294,209.062283,38.25,8.312837906,4.203451994,3.144320279,2.046622039,1.370629545,9.129334487,4.933748737,3.672767966,2.589191889,1.904836554,0.333333333,-1.36,9.205010621,3.416278512,1.294254305,86.4431121,0,0,0,5,0,5,1,2,2,0,14,0,4,74,0.170619485,-0.492180096,1,1,0,3,1,0,1,0,0,34.98690738241297
CCN(C)c1cc2nsnc2cc1C,2,2.45582,61.096,207.0830184,29.02,8.611696397,4.661217446,3.405809126,2.457053203,1.506442113,9.428192977,5.391514189,3.934256814,3.013745216,2.015665674,0.4,-1.16,9.397151926,3.534491415,1.456982905,87.69450899,0,0,0,4,0,4,1,2,2,0,14,0,3,74,0.106370071,-0.374597047,0,0,0,3,1,0,1,1,0,37.07619679154972
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)CC(C)O2,3,-0.4945,62.5127,249.0571976,72.04,9.480979382,5.372814737,4.185549884,2.707808756,2.093097796,10.29747596,6.103111481,4.713997572,3.250378606,2.627527117,0.363636364,-1.69,10.46309871,3.662301109,1.644762675,102.0968877,1,1,0,5,1,6,2,3,1,0,17,1,5,88,0.274317953,-0.826849961,0,1,1,2,0,0,2,0,0,1.4221359490180803
CCC1COc2c(c(OC)c3nsnc3c2C)O1,3,2.55812,68.906,266.0725133,53.47,10.51898418,5.88096345,4.237046143,3.169406367,2.120441471,11.33548077,6.611260194,4.765493831,3.697854055,2.717344353,0.5,-1.56,11.52589269,4.27576146,1.518889701,108.9993641,1,1,0,6,0,6,2,3,2,0,18,0,5,96,0.206264751,-0.490634816,1,3,0,2,0,0,2,1,0,1.7414681791921796
COc1cc2nsnc2c2c1CCO2,3,1.6348,53.166,208.0306485,44.24,7.610735894,4.348437342,3.116922784,2.386688027,1.743301239,8.427232475,5.078734086,3.645370472,2.929257877,2.269354813,0.333333333,-1.36,7.990443429,2.813984645,0.928101331,84.79099251,1,0,0,5,0,5,2,3,1,0,14,0,4,72,0.154835359,-0.496245369,1,2,0,2,0,0,3,0,0,6.552575582998877
CCc1cc2nsnc2c(NC)c1N(C)C,2,2.3614,70.6667,236.1095675,41.05,10.03434613,5.318406397,3.889234407,2.680739522,1.986877203,10.85084271,6.04870314,4.417682095,3.223309372,2.521306524,0.454545455,-1.36,11.13515636,4.251632059,1.607506488,99.60931329,0,0,0,5,1,5,1,2,3,0,16,1,4,86,0.129519014,-0.384584197,0,0,1,3,2,0,1,1,0,26.511408867126814
COCCc1c2c(c(C)c3nsnc13)C1CCC2C1,4,3.55332,77.065,274.1139842,35.01,11.40115822,7.073182214,5.842039759,4.954184269,4.207800265,12.2176548,7.803478957,6.370487447,5.482631957,4.831985069,0.6,-1.0,11.79591837,4.25,1.53,116.8612688,2,2,2,4,0,4,1,4,3,1,19,0,3,100,0.108145576,-0.384343811,1,1,0,2,0,0,6,1,0,12.29275025135884
CCc1c2c(cc3nsnc13)N(C)CN2CC,3,2.4873,73.083,248.1095675,32.26,10.39577329,6.000589678,4.403794743,3.447247754,2.604027293,11.21226987,6.730886422,4.932242431,3.989817604,3.15736279,0.5,-1.36,10.77262992,3.837968239,1.416210552,105.1783957,1,0,0,5,0,5,2,3,2,0,17,0,4,90,0.109694231,-0.355165694,0,0,0,4,2,0,2,1,0,-1.2770861569709608
CC1Cc2ccc3nsnc3c2N(C)C1,3,2.3197,63.553,219.0830184,29.02,8.896153447,5.20749397,4.395068085,3.02038956,2.469085615,9.712650028,5.937790713,4.923515773,3.56295941,3.006849653,0.454545455,-1.16,9.094017447,3.16705734,1.31753718,93.05361995,1,1,0,4,0,4,2,3,0,0,15,0,3,78,0.127849276,-0.372254831,0,0,0,3,1,0,3,0,0,-0.27028175426694534
CCN1CC(C)c2c1ccc1nsnc21,3,2.6347,63.717,219.0830184,29.02,8.896153447,5.310488375,4.070004018,3.15350592,2.441948477,9.712650028,6.040785118,4.598451705,3.69607577,2.991592314,0.454545455,-1.16,9.094017447,3.16705734,1.174593481,93.05361995,1,1,0,4,0,4,2,3,1,0,15,0,3,78,0.109886672,-0.370910789,0,0,0,3,1,0,3,0,1,8.648598602692845
CNc1cc(CC(C)C)cc2nsnc12,2,2.9315,65.5037,221.0986685,37.81,9.24183307,5.133564725,4.123307274,2.33416034,1.727937732,10.05832965,5.863861468,4.651754962,2.87673019,2.269428135,0.454545455,-1.16,10.36092037,4.144508162,2.094394869,93.84947962,0,0,0,4,1,4,1,2,3,0,15,1,3,80,0.127377097,-0.386270608,0,0,1,2,1,0,1,0,0,40.83651604503455
CCCCc1c(C)c(OC)cc2nsnc12,2,3.35092,67.316,236.0983341,35.01,9.909594385,5.562744844,3.917890317,2.890072766,1.929840926,10.72609097,6.293041587,4.446338004,3.432642616,2.483176423,0.5,-1.16,11.32910825,4.783666224,1.892516566,99.77810478,0,0,0,4,0,4,1,2,4,0,16,0,3,86,0.123893015,-0.496392911,1,1,0,2,0,0,1,1,0,37.339071687860894
CC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,4,3.8432,72.512,260.0983341,35.01,10.64164519,6.694582611,5.714055001,4.211085427,3.571440207,11.45814177,7.424879355,6.242502689,4.753655277,4.097493781,0.571428571,-1.16,10.73418574,3.667703675,1.352747884,110.4963267,2,2,2,4,0,4,1,4,2,1,18,0,3,94,0.151946876,-0.488306242,0,1,0,2,0,0,6,0,0,-1.8551831032905808
CCOc1c(C)c2c(c3nsnc13)CCO2,3,2.33332,62.52,236.0619486,44.24,9.240492406,5.358620699,3.754713535,2.831861746,2.153538489,10.05698899,6.088917442,4.283161223,3.360309434,2.723704,0.454545455,-1.36,9.837011372,3.589443414,1.208798201,97.52087674,1,0,0,5,0,5,2,3,2,0,16,0,4,84,0.15440668,-0.492447637,0,2,0,2,0,0,3,0,0,2.5127190818497986
CCCc1c(C)c(NC)c2nsnc2c1C,2,3.30234,70.4307,235.1143185,37.81,10.21688904,5.623022139,4.06499083,3.110865826,2.282209653,11.03338562,6.353318882,4.593438518,3.639313514,2.887488282,0.5,-1.16,11.32910825,4.373951252,1.571837768,100.2144217,0,0,0,4,1,4,1,2,3,0,16,1,3,86,0.127925895,-0.386054492,0,0,1,2,1,0,1,1,0,20.63767900369437
CCN1CCN(C)c2c1c(C)c1nsnc1c2C,3,2.58424,78.046,262.1252176,32.26,11.31842302,6.362579237,4.909875407,3.918647641,2.924734389,12.1349196,7.092875981,5.438323095,4.447095329,3.575656564,0.538461538,-1.36,11.71480337,4.086701102,1.430211723,111.5433378,1,0,0,5,0,5,2,3,1,0,18,0,4,96,0.109695919,-0.370860335,0,0,0,4,2,0,2,2,2,4.713760640756803
CNc1c2c(cc3nsnc13)CCCO2,3,2.058,60.7777,221.062283,47.04,8.409594385,4.986064907,3.573786276,2.667222914,1.981669782,9.226090966,5.71636165,4.102233964,3.209792765,2.516099103,0.4,-1.36,8.909124352,3.341182435,1.264498608,91.59225158,1,0,0,5,1,5,2,3,1,0,15,1,4,78,0.147489388,-0.491033389,0,1,1,2,1,0,2,1,0,7.160406245955954
CC(C)C1C([O-])=[N+](C)c2c1ccc1nsnc21,3,1.4771,65.8454,247.077933,51.85,9.967538444,5.636981047,4.754295484,3.36617562,2.553074834,10.78403503,6.36727779,5.282743172,3.90874547,3.090838872,0.416666667,-1.49,10.65060628,3.499426931,1.317882118,103.5582561,1,1,0,4,0,5,2,3,1,0,17,0,4,88,0.23716056,-0.826137509,0,0,0,3,0,0,3,0,0,13.462025062769934
COCCOc1c2c(cc3nsnc13)C1CCC2CC1,5,3.4713,78.736,290.1088988,44.24,11.59386356,7.289778372,5.730358082,4.685943653,3.756531808,12.41036014,8.020075116,6.25880577,5.228513503,4.282585382,0.6,-1.2,12.53386079,4.968031328,1.8355561,121.974814,3,0,2,5,0,5,1,5,4,1,20,0,4,106,0.151682972,-0.488480488,1,2,0,2,0,1,3,0,0,17.11686238092804
